Date,VTI,ITOT,EFA,MXEA,VWO,EEM,SPY,IVV,IJH,MDY,IWM,VB,EWU,NDDUUK,VGK,IEV,EWJ,NDDUJN,AXJL,NDUECAXJ,NDEUCHF
17/02/2009,39.49,17.72,36.5,1049.74,20.98,22.45,79.22,79.35,48.27,87.89,42.9,36.9,10.62,2647.114,31.41,25.02,7.77,2924.615,33,151.044,204.002
18/02/2009,39.36,17.655,36.47,1037.97,21.15,22.29,79.03,79.23,47.74,87,42.29,36.37,10.57,2624.443,31.34,24.91,7.83,2856.689,33.026,150.769,205.237
19/02/2009,38.94,17.46,36.42,1047.71,21.06,22.08,78.181,78.41,47.01,85.64,41.7,35.72,10.56,2653.646,31.2304,24.91,7.72,2848.932,33.62,150.987,206.335
20/02/2009,38.48,17.265,35.89,1013.13,20.56,21.52,77.42,77.63,46.65,84.91,41.14,35.3,10.43,2569.506,30.8099,24.6,7.62,2801.285,32.9,146.511,201.032
21/02/2009,,,,,,,,,,,,,,,,,,,,,
22/02/2009,,,,,,,,,,,,,,,,,,,,,
23/02/2009,37.17,16.655,34.52,1010.82,20.06,20.99,74.65,74.92,44.73,81.51,39.56,34.06,10.14,2585.071,29.65,23.61,7.3,2773.988,32.5,150.575,207.715
24/02/2009,38.52,17.3,35.96,993.86,21.13,22.14,77.48,77.7,46.59,84.95,41.02,35.31,10.42,2538.698,30.73,24.62,7.601,2692.228,33.73,146.75,201.454
25/02/2009,38.22,17.115,34.97,994.35,20.82,21.76,76.872,76.97,46.09,83.97,40.17,34.59,10.22,2530.851,29.99,23.91,7.4,2746.597,33.38,148.276,204.127
26/02/2009,37.52,16.89,34.68,1007.42,20.59,21.57,75.62,75.78,45.36,82.75,39.42,34.08,10.13,2598.381,29.74,23.89,7.31,2694.842,33.1332,146.775,199.091
27/02/2009,36.81,16.52,34.68,997.65,20.96,21.23,73.93,74.21,45.06,82.12,39.15,33.76,10.02,2520.861,29.62,23.72,7.37,2767.561,32.58,145.71,196.592
28/02/2009,,,,,,,,,,,,,,,,,,,,,
01/03/2009,,,,,,,,,,,,,,,,,,,,,
02/03/2009,35.1,15.75,32.69,948.07,19.98,19.94,70.6,70.79,42.21,77.01,36.94,31.79,9.34,2343.219,27.69,22.25,7.11,2685.181,30.82,139.305,188.403
03/03/2009,34.8,15.6599,32.56,930.48,19.41,20.22,70.07,70.18,41.97,76.41,36.24,31.29,9.23,2276.585,27.48,22.05,7.091,2631.226,31,139.826,189.478
04/03/2009,35.56,15.965,34.01,952.65,20.73,21.64,71.73,71.95,43.19,78.59,36.99,32,9.57,2376.28,28.67,22.89,7.28,2621.946,32.54,143.567,197.501
05/03/2009,34.12,15.325,32.64,935.58,19.82,20.75,68.8,68.96,41.11,74.94,35.02,30.39,9.25,2301.471,27.46,21.98,7.14,2686.82,31.02,142.836,196.375
06/03/2009,34.11,15.335,32.58,925.92,20.1,21.1,68.92,68.95,40.86,74.43,35.2,30.41,9.27,2306.279,27.38,21.95,7.12,2621.664,31.22,142.32,193.593
07/03/2009,,,,,,,,,,,,,,,,,,,,,
08/03/2009,,,,,,,,,,,,,,,,,,,,,
09/03/2009,33.7,15.185,31.7,911.39,19.75,20.69,68.11,68.19,40.45,73.63,34.39,29.85,9,2250.342,26.76,21.42,6.87,2550.971,30.1579,140.886,191.596
10/03/2009,35.85,16.07,33.83,948.97,21.33,22.37,72.17,72.37,43.16,78.74,36.63,31.8,9.53,2376.234,28.59,22.99,7.22,2540.315,32.3364,143.674,195.532
11/03/2009,35.98,16.19,34.02,961.63,21.27,22.37,72.64,72.72,43.4,79.12,36.68,31.97,9.51,2355.374,28.87,23.11,7.25,2633.415,32.1,147.156,199.399
12/03/2009,37.463,16.84,34.79,958.4,21.99,23.23,75.5,75.67,45.4,82.67,38.96,33.84,9.78,2372.982,29.86,23.94,7.24,2546.112,32.92,146.819,199.087
13/03/2009,37.86,16.945,35.02,980.53,22.13,23.36,76.09,76.28,45.64,83.14,39.37,34.22,9.93,2427.985,29.8736,23.98,7.31,2638.163,33.65,151.293,206.671
14/03/2009,,,,,,,,,,,,,,,,,,,,,
15/03/2009,,,,,,,,,,,,,,,,,,,,,
16/03/2009,37.65,16.88,35.4,1009.47,22.215,23.38,75.86,76.09,44.97,82.02,38.66,33.61,10.03,2520.467,30.19,24.23,7.44,2693.285,34.07,155.059,214.528
17/03/2009,38.84,17.365,36.33,1010.61,22.73,23.89,78.18,78.37,46.71,85.03,40.45,35.12,10.24,2503.824,31,24.77,7.7,2751.267,34.7,155.909,210.691
18/03/2009,39.67,17.815,37.37,1016.07,23.22,24.39,79.93,79.97,48.08,87.82,41.85,36.41,10.4,2464.627,31.73,25.44,7.88,2790.038,35.5,157.226,213.749
19/03/2009,39.27,17.61,37.35,1067.45,23.06,24.23,78.94,79.08,47.8,87.12,41.41,36,10.29,2583.151,31.77,25.53,7.84,2913.82,35.818,158.979,215.827
20/03/2009,38.44,17.23,36.83,1054.6,22.76,23.9,76.71,77.4,46.44,84.25,39.98,34.89,10.28,2574.685,31.34,25.23,7.67,2843.087,35.2601,157.104,209.915
21/03/2009,,,,,,,,,,,,,,,,,,,,,
22/03/2009,,,,,,,,,,,,,,,,,,,,,
23/03/2009,41.11,18.454,39.48,1086.2,24.76,26.11,82.22,83.04,49.93,90.6,43.38,37.72,11.03,2660.787,33.56,27.07,8.27,2910.233,37.854,164.425,222.12
24/03/2009,40.29,18.1,38.24,1093.65,24.06,25.3,80.6,81.45,48.94,88.76,41.56,36.33,10.68,2674.492,32.42,26.07,8.04,2976.552,37.403,167.68,225.635
25/03/2009,40.43,18.2,38.83,1099.18,24.44,25.68,81.45,81.57,49.09,89.36,42.73,37.31,10.63,2642.265,32.93,26.46,8.28,2998.667,37.69,167.897,222.093
26/03/2009,41.44,18.56,39.35,1104.18,25,26.38,83.11,83.3,50.99,92.91,44.38,38.71,10.73,2643.314,33.23,26.78,8.37,3033.593,38.79,172.818,232.535
27/03/2009,40.66,18.246,38.09,1083.64,24.3,25.6,81.61,81.8,49.73,90.64,42.89,37.65,10.39,2595.053,31.94,25.7,8.226,3041.858,37.83,172.572,233.599
28/03/2009,,,,,,,,,,,,,,,,,,,,,
29/03/2009,,,,,,,,,,,,,,,,,,,,,
30/03/2009,39.23,17.62,36.64,1036.1,23.1,24.28,78.79,78.99,48.16,87.66,41.66,36.4,10.15,2480.677,30.65,24.64,7.91,2939.878,35.85,164.113,220.936
31/03/2009,39.58,17.77,37.59,1056.23,23.56,24.81,79.52,79.62,48.67,88.59,42.05,36.61,10.48,2614.698,31.9,25.58,7.9,2825.67,37.39,165.818,224.37
01/04/2009,40.37,18.135,38.57,1071.1,24.42,25.63,81.06,81.26,49.38,89.8,42.78,37.54,10.76,2643.703,32.73,26.18,8.127,2901.473,37.83,167.644,224.661
02/04/2009,41.58,18.6,40.31,1134.73,25.8,27.02,83.43,83.63,51.35,93.61,44.92,39.28,11.32,2828.418,34.19,27.41,8.42,3011.751,39.36,177.222,236.691
03/04/2009,42.1,18.865,40.54,1127.45,26.1,27.35,84.26,84.45,52.34,95.28,45.63,39.93,11.38,2778.919,34.58,27.64,8.35,3027.78,39.72,177.855,236.521
04/04/2009,,,,,,,,,,,,,,,,,,,,,
05/04/2009,,,,,,,,,,,,,,,,,,,,,
06/04/2009,41.69,18.68,39.7,1120.33,25.76,27.01,83.6,83.75,51.62,94.15,44.85,39.37,11.13,2753.057,33.93,27.12,8.17,2997.919,39.44,181.833,241.34
07/04/2009,40.63,18.255,38.87,1106.74,25.23,26.39,81.65,81.8,50.01,91.09,43.26,38,10.82,2697.916,32.89,26.4,8.12,3010.326,39.2,179.83,239.372
08/04/2009,41.2,18.47,39.26,1098.82,25.65,26.78,82.53,82.7,50.81,92.51,44.06,38.71,10.82,2676.186,33.24,26.67,8.18,2960.868,38.74,174.839,232.875
09/04/2009,42.87,19.2,40.31,1124.08,26.7701,27.95,85.81,86,53.44,97.38,46.64,41.05,11.1,2721.583,34.04,27.25,8.48,3052.114,39.94,180.843,239.98
10/04/2009,,,,1125.77,,,,,,,,,,2721.583,,,,3070.615,,182.227,240.08
11/04/2009,,,,,,,,,,,,,,,,,,,,,
12/04/2009,,,,,,,,,,,,,,,,,,,,,
13/04/2009,42.93,19.265,40.71,1134.66,26.96,28.12,85.83,86.1,53.43,97.3,46.66,41.11,11.23,2747.11,34.54,27.73,8.5,3078.869,40.87,183.116,240.177
14/04/2009,42.13,18.85,40.32,1145.97,26.54,27.67,84.35,84.57,52.13,94.93,45.31,40.05,11.09,2772.704,34.11,27.47,8.42,3088.888,40.276,187.052,249.919
15/04/2009,42.58,19.08,40.85,1135.27,26.89,28.07,85.25,85.48,52.68,96.04,46,40.61,11.36,2774.226,34.7,27.89,8.46,3048.824,41.19,187.739,254.442
16/04/2009,43.31,19.405,41.11,1148.92,27.27,28.31,86.5,86.77,54.17,98.61,47.33,41.87,11.45,2820.765,35.11,28.06,8.49,3045.206,41.4,187.687,251.981
17/04/2009,43.6,19.505,40.97,1158.53,27.01,28.11,87.08,87.28,54.76,99.81,47.75,42.31,11.43,2830.137,35.01,28.01,8.53,3107.666,41.17,186.756,250.726
18/04/2009,,,,,,,,,,,,,,,,,,,,,
19/04/2009,,,,,,,,,,,,,,,,,,,,,
20/04/2009,41.75,18.6999,39.29,1125.7,25.71,26.74,83.43,83.69,52.03,94.88,45.3,40.08,10.84,2708.81,33.23,26.65,8.34,3136.056,38.76,188.044,253.818
21/04/2009,42.58,19.08,40.19,1120.13,26.36,27.31,85.06,85.32,53.45,97.34,46.87,41.54,11.15,2720.985,34.07,27.26,8.44,3067.695,39.95,185.713,247.305
22/04/2009,42.4,18.925,39.87,1132.07,26.15,27.08,84.54,84.77,53.55,97.6,46.86,41.59,10.91,2739.244,33.74,26.96,8.47,3076.46,40.0899,184.076,240.268
23/04/2009,42.7,19.115,40.87,1137.08,26.6481,27.5,85.37,85.6,53.52,97.41,46.75,41.48,11.27,2743.789,34.71,27.81,8.52,3115.558,39.996,186.982,245.972
24/04/2009,43.45,19.425,41.5,1165.07,27.14,28.02,86.66,86.87,54.75,99.76,47.62,42.55,11.42,2857.986,35.35,28.29,8.65,3098.651,40.66,187.733,247.034
25/04/2009,,,,,,,,,,,,,,,,,,,,,
26/04/2009,,,,,,,,,,,,,,,,,,,,,
27/04/2009,43,19.2672,41.01,1162.64,26.23,27.08,85.84,86.11,54.33,98.92,47.11,42.01,11.42,2854.023,34.84,27.92,8.63,3133.308,39.68,183.449,238.568
28/04/2009,42.92,19.23,40.62,1138.3,26.09,26.99,85.57,85.83,54.49,99.23,47.18,42.03,11.25,2804.152,34.736,27.84,8.49,3051.683,39.28,179.306,234.382
29/04/2009,43.94,19.625,41.66,1165.21,27.5,28.41,87.39,87.6,55.97,101.88,48.97,43.56,11.58,2894.074,35.74,28.71,8.56,3039.254,40.5,184.845,242.659
30/04/2009,43.93,19.645,41.92,1185.84,27.67,28.67,87.42,87.69,55.85,101.68,48.52,43.44,11.73,2944.324,36.1,28.84,8.51,3097.662,40.74,193.597,249.238
01/05/2009,44.18,19.68,42.41,1186.46,28.17,29.09,87.89,88.12,55.81,101.56,48.82,43.77,12.05,2951.372,36.72,29.2,8.64,3107.591,40.95,193.559,249.241
02/05/2009,,,,,,,,,,,,,,,,,,,,,
03/05/2009,,,,,,,,,,,,,,,,,,,,,
04/05/2009,45.6875,20.435,44.17,1210.18,30.06,31.1,90.88,91.15,58.0486,105.74,50.6,45.468,12.37,2973.623,38.07,30.4044,8.87,3105.715,43.46,203.876,265.696
05/05/2009,45.53,20.371,43.73,1218.2,29.66,30.82,90.57,90.77,57.62,105.03,50.35,45.27,12.34,3063.714,37.73,30.07,8.84,3122.206,42.89,205.05,265.972
06/05/2009,46.24,20.645,44.79,1228.25,30.29,31.349,92.141,92.34,58.2,105.827,50.49,45.57,12.75,3105.929,38.58,30.72,9.05,3126.95,44.72,207.607,269.911
07/05/2009,45.52,20.39,44.04,1245.78,29.46,30.57,90.86,91.04,56.74,103.23,49.3,44.46,12.52,3103.143,37.99,30.17,8.84,3271.641,44.4464,210.162,272.883
08/05/2009,46.55,20.845,45.95,1266.12,30.57,31.59,92.98,93.23,58.46,106.41,51.01,45.99,13.09,3150.753,39.63,31.61,9.2,3303.208,45.946,211.516,276.994
09/05/2009,,,,,,,,,,,,,,,,,,,,,
10/05/2009,,,,,,,,,,,,,,,,,,,,,
11/05/2009,45.75,20.45,44.78,1267.39,29.88,30.85,91.24,91.41,57.34,104.35,50.26,45.18,12.63,3140.543,38.52,30.64,9.11,3365.507,44.18,209.775,270.97
12/05/2009,45.63,20.38,45.26,1264.13,30.04,31.07,90.97,91.24,56.66,103.19,49.55,44.4,12.87,3165.015,38.9,30.94,9.16,3341.748,44.804,208.761,270.14
13/05/2009,44.33,19.805,43.72,1241.92,29,29.93,88.68,89.04,54.27,98.84,47.28,42.296,12.37,3079.677,37.6,30,8.99,3367.028,42.865,209.484,272.026
14/05/2009,44.78,20.01,44.15,1231.43,29.43,30.36,89.44,89.65,54.95,100.19,47.94,43.05,12.57,3097.955,38.12,30.31,9,3277.393,43.85,203.333,265.167
15/05/2009,44.31,19.8184,43.75,1246.07,29.2,30.08,88.71,88.94,54.53,99.42,47.76,42.74,12.46,3111.641,37.56,29.91,9.09,3363.012,42.9,206.751,269.025
16/05/2009,,,,,,,,,,,,,,,,,,,,,
17/05/2009,,,,,,,,,,,,,,,,,,,,,
18/05/2009,45.67,20.435,45.42,1250.68,31.01,31.75,91.23,91.44,56.53,102.96,49.36,44.32,13.02,3193.307,39.27,31.21,9.17,3258.248,44.79,213.084,272.93
19/05/2009,45.68,20.415,45.83,1280.6,31.22,32.11,91.12,91.33,56.76,103.4,49.38,44.46,13.18,3260.523,39.81,31.6,9.11,3327.018,45.51,218.466,280.319
20/05/2009,45.42,20.275,46.13,1300.14,31.34,32.21,90.51,90.76,56.31,102.57,48.92,44.19,13.27,3291.208,39.89,31.75,9.23,3378.282,45.81,218.865,279.974
21/05/2009,44.6,19.975,45.78,1280.63,30.82,31.61,89.21,89.4,55.44,101.07,48.29,43.58,13.17,3213.693,39.8696,31.61,9.11,3385.663,43.942,216.584,277.237
22/05/2009,44.63,19.915,46.04,1290.21,31.13,31.75,89.02,89.22,54.99,100.2,47.79,43.29,13.14,3261.552,40.07,31.73,9.14,3358.902,45.19,216.317,273.873
23/05/2009,,,,,,,,,,,,,,,,,,,,,
24/05/2009,,,,,,,,,,,,,,,,,,,,,
25/05/2009,,,,1293.4,,,,,,,,,,3265.968,,,,3370.426,,216.907,275.339
26/05/2009,45.83,20.43,46.96,1300.79,31.4,32.13,91.3,91.6,57.11,104.11,50.07,45.05,13.36,3308.185,40.7,32.4,9.44,3379.015,45.77,213.686,272.999
27/05/2009,45.06,20.11,46.05,1308.52,31.1,31.76,89.67,89.89,56.17,102.51,49.1,44.2,13.32,3332.108,40.08,31.85,9.26,3407.844,44.75,220.154,285.885
28/05/2009,45.62,20.38,46.52,1293.57,32.06,32.74,90.92,91.13,56.62,102.98,49.16,44.37,13.4,3295.031,40.55,32.26,9.2,3360.313,45.4158,221.704,285.889
29/05/2009,46.33,20.665,47.45,1317.31,32.62,33.24,92.53,92.81,57.67,104.67,50.17,45.89,13.73,3352.266,41.25,32.7,9.37,3416.767,46.79,224.732,292.288
30/05/2009,,,,,,,,,,,,,,,,,,,,,
31/05/2009,,,,,,,,,,,,,,,,,,,,,
01/06/2009,47.48,21.26,48.62,1348.45,33.89,34.64,94.77,95.023,59.59,108.59,52.13,46.87,14.12,3484.023,42.25,33.63,9.52,3430.579,48.45,231.908,306.965
02/06/2009,47.67,21.285,49.04,1361.36,33.4,34.14,94.85,95.14,59.9,109.15,52.78,47.34,14.21,3488.135,42.8,33.87,9.53,3456.191,48.94,229.636,299.251
03/06/2009,47.09,21,47.58,1338,32.34,32.93,93.65,93.94,58.97,107.33,52.43,46.81,13.6,3390.274,41.4,32.7,9.32,3466.264,47.37,231.051,303.925
04/06/2009,47.56,21.25,47.88,1328.86,32.85,33.54,94.53,94.82,59.75,108.81,53.18,47.59,13.58,3357.194,41.66,32.96,9.39,3426.418,48.264,228.085,300.834
05/06/2009,47.47,21.195,47.29,1321.77,32.9,33.61,94.55,94.86,59.61,108.57,53.2,47.59,13.48,3355.544,41.07,32.54,9.28,3393.511,47.8037,230.705,305.578
06/06/2009,,,,,,,,,,,,,,,,,,,,,
07/06/2009,,,,,,,,,,,,,,,,,,,,,
08/06/2009,47.34,21.175,47.19,1304.66,32.42,33.09,94.16,94.48,59.25,107.83,52.57,47.14,13.58,3324.148,40.98,32.37,9.33,3409.132,47.13,225.759,301.239
09/06/2009,47.59,21.26,47.77,1318.51,32.45,33.15,94.64,94.92,59.7,108.78,52.81,47.4,13.65,3383.877,41.41,32.76,9.41,3415.253,48.29,223.459,297.099
10/06/2009,47.47,21.14,47.86,1337.32,32.76,33.568,94.4,94.66,59.61,108.53,52.6,47.24,13.76,3427.332,41.43,32.85,9.42,3462.078,48.57,230.633,309.856
11/06/2009,47.75,21.265,48.68,1352.63,33.37,34.29,94.82,95.08,59.78,108.81,52.62,47.1,13.98,3481.461,42.06,33.4,9.58,3481.654,50.2071,230.616,311.186
12/06/2009,47.79,21.3,48.43,1347.5,32.97,33.74,95.08,95.39,59.79,108.73,52.78,47.17,13.87,3452.775,41.89,33.23,9.57,3506.05,49.09,229.534,310.446
13/06/2009,,,,,,,,,,,,,,,,,,,,,
14/06/2009,,,,,,,,,,,,,,,,,,,,,
15/06/2009,46.68,20.82,46.69,1310.36,31.78,32.53,92.9,93.18,58.26,106.11,51.36,45.92,13.43,3338.677,40.23,31.99,9.4,3493.116,47.62,224.281,303.963
16/06/2009,46.03,20.555,46.15,1304.56,31.36,32.04,91.64,91.94,57.3,104.27,50.5,45.21,13.39,3361.425,39.93,31.58,9.3,3422.243,46.982,221.719,297.488
17/06/2009,45.97,20.53,46.28,1289.03,31.12,31.68,91.55,91.77,57.18,104.2,50.77,45.28,13.39,3295.36,39.83,31.68,9.41,3486.162,46.42,219.617,297.21
18/06/2009,46.22,20.69,46.2,1293.36,31.06,31.59,92.219,92.31,57.61,104.94,51,45.46,13.31,3309.01,39.86,31.58,9.33,3412.237,47.1,216.217,292.042
19/06/2009,46.39,20.75,46.93,1305.8,31.19,31.75,92.04,92.84,57.71,104.67,51.31,45.7,13.63,3377.653,40.41,32.04,9.48,3436.344,47.87,218.495,294.209
20/06/2009,,,,,,,,,,,,,,,,,,,,,
21/06/2009,,,,,,,,,,,,,,,,,,,,,
22/06/2009,45.05,20.13,45.42,1281.22,29.995,30.6,89.28,90.03,55.76,101.09,49.49,43.73,13.12,3283.165,39.01,30.2,9.27,3472.185,45.25,219.279,297.062
23/06/2009,45.05,20.015,45.06,1274.95,30.19,30.55,89.35,89.64,55.25,100.65,49.09,43.6,13.03,3262.776,39.52,30.81,9.28,3413.436,44.2201,213.964,288.153
24/06/2009,45.18,20.15,45.1,1299.09,31.05,31.22,90.118,90.39,56.01,102,49.62,44.06,13.11,3337.765,39.64,30.87,9.3,3415.282,46.68,218.433,294.989
25/06/2009,46.23,20.605,46.05,1288.25,31.82,32.15,92.08,92.31,57.48,104.61,51.053,45.44,13.17,3276.978,40.29,31.27,9.52,3445.306,46.56,221.604,300.854
26/06/2009,46.14,20.565,45.96,1305.82,31.99,32.32,91.84,92.01,57.54,104.61,51.23,45.66,13.11,3312.403,40.18,31.17,9.55,3506.528,47.73,225.146,307.896
27/06/2009,,,,,,,,,,,,,,,,,,,,,
28/06/2009,,,,,,,,,,,,,,,,,,,,,
29/06/2009,46.58,20.79,46.35,1313.93,32.19,32.56,92.7,92.98,57.93,105.59,51.23,45.87,13.29,3360.674,40.71,31.52,9.5,3449.099,47.6638,224.452,307.578
30/06/2009,46.27,20.625,45.81,1307.16,31.82,32.23,91.95,92.35,57.79,105.2,51.08,45.75,13.21,3309.591,40.28,31.38,9.43,3476.854,47.16,223.677,304.215
01/07/2009,46.54,20.735,46.57,1325.58,32.49,32.82,92.33,92.63,58.32,106.07,51.87,46.67,13.33,3383.908,41.08,31.86,9.54,3465.467,47.58,226.018,304.274
02/07/2009,45.32,20.145,45.23,1295.15,31.56,31.92,89.81,90.07,56.63,103.06,49.91,45.19,13.01,3278.676,39.88,30.87,9.33,3472.903,45.65,225.744,303.571
03/07/2009,,,,1291.84,,,,,,,,,,3275.532,,,,3457.756,,226.46,304.281
04/07/2009,,,,,,,,,,,,,,,,,,,,,
05/07/2009,,,,,,,,,,,,,,,,,,,,,
06/07/2009,45.15,20.1425,45.29,1276.06,31.63,31.85,89.8,90.1,56.14,102.15,49.47,44.51,12.99,3214.959,39.61,30.82,9.39,3470.555,45.06,223.519,300.841
07/07/2009,44.22,19.74,44.19,1272.48,30.89,31.1,88.06,88.33,54.78,99.68,48.4,43.4,12.67,3206.438,38.6,29.91,9.29,3443.865,44.54,223.551,297.284
08/07/2009,44.16,19.735,44.01,1251.65,30.54,30.74,88,88.29,54.59,99.39,48.07,43.12,12.5099,3151.603,38.34,29.71,9.29,3397.557,44.12,221.114,294.178
09/07/2009,44.25,19.805,44.55,1261.18,31.03,31.291,88.17,88.51,54.66,99.52,47.87,43.17,12.75,3193.927,39.06,30.16,9.29,3390.159,45.43,222.626,296.346
10/07/2009,44.14,19.71,44.03,1251.92,30.65,30.92,87.96,88.2503,54.58,99.39,48.1,43.25,12.57,3164.194,38.47,29.92,9.19,3406.361,44.725,221.415,294.68
11/07/2009,,,,,,,,,,,,,,,,,,,,,
12/07/2009,,,,,,,,,,,,,,,,,,,,,
13/07/2009,45.16,20.165,44.8,1256.96,30.87,31.14,90.102,90.39,55.97,101.85,49.26,44.2,12.79,3203.057,39.49,30.69,9.21,3322.542,44.13,214.795,286.742
14/07/2009,45.48,20.285,45.04,1277.72,31.17,31.48,90.61,90.96,56.42,102.6,49.55,44.62,12.92,3263.223,39.69,30.77,9.21,3372.626,46.26,220.925,296.619
15/07/2009,46.84,20.9302,46.58,1310.08,32.79,33.17,93.26,93.6,58.1,105.74,51.46,46.32,13.53,3376.432,41.3,32.08,9.31,3333.321,48.559,227.323,302.688
16/07/2009,47.3,21.119,46.99,1320.25,32.79,33.23,94.15,94.44,58.99,107.27,52.1,46.95,13.59,3391.041,41.88,32.43,9.27,3366.432,48.81,229.038,304.032
17/07/2009,47.32,21.11,46.82,1325.05,33.14,33.57,94.13,94.48,58.8,106.9,51.9,46.74,13.48,3388.779,41.65,32.31,9.27,3373.144,48.573,232.841,310.503
18/07/2009,,,,,,,,,,,,,,,,,,,,,
19/07/2009,,,,,,,,,,,,,,,,,,,,,
20/07/2009,47.85,21.33,47.73,1344.06,34.16,34.77,95.131,95.33,59.64,108.49,52.54,47.44,13.81,3462.615,42.61,32.94,9.39,3356.554,50.1295,239.928,321.806
21/07/2009,48.06,21.41,48.03,1364.11,34.12,34.665,95.57,95.79,59.76,108.7,52.45,47.28,13.77,3488.22,42.74,33.09,9.47,3478.729,49.794,240.2,320.874
22/07/2009,48.09,21.425,48.15,1367.1,34.05,34.59,95.55,95.84,60.06,109.24,52.86,47.71,13.84,3493.441,42.79,33.22,9.58,3494.658,49.846,238.858,317.491
23/07/2009,49.23,21.945,48.96,1385.79,34.96,35.57,97.661,97.96,61.69,112.16,54.53,49.06,14.14,3564.787,43.6,33.8,9.62,3463.692,51.32,242.755,325.458
24/07/2009,49.39,22.025,49.26,1387.3,34.86,35.4,98.06,98.39,62.17,113.01,54.81,49.35,14.23,3553.522,43.92,34.05,9.67,3514.371,50.95,244.51,329.575
25/07/2009,,,,,,,,,,,,,,,,,,,,,
26/07/2009,,,,,,,,,,,,,,,,,,,,,
27/07/2009,49.6,22.05,49.31,1396.42,35.09,35.71,98.35,98.67,62.41,113.49,55.09,49.64,14.2,3578.518,44.1,34.1,9.65,3522.974,51.88,248.181,336.583
28/07/2009,49.48,22.015,49.1,1391.68,34.91,35.55,97.89,98.41,62.22,113.29,55.12,49.55,14.08,3528.348,43.56,33.9,9.64,3562.194,52,251.823,343.67
29/07/2009,49.24,21.905,48.7,1387.03,34.17,34.75,97.652,97.93,61.84,112.48,54.84,49.28,13.95,3532.275,43.22,33.57,9.71,3545.191,51.216,247.359,332.972
30/07/2009,49.77,22.17,49.65,1410.91,35.081,35.61,98.67,98.95,62.59,113.95,55.8,50.12,14.25,3615.099,44.07,34.23,9.82,3554.757,52.6,248.651,332.364
31/07/2009,49.85,22.19,50.41,1425.4,35.29,35.78,98.81,99.17,62.63,113.96,55.57,50.12,14.33,3616.296,44.85,34.81,9.87,3625.552,53.126,252.792,337.168
01/08/2009,,,,,,,,,,,,,,,,,,,,,
02/08/2009,,,,,,,,,,,,,,,,,,,,,
03/08/2009,50.69,22.54,51.58,1460.58,36.63,37.12,100.44,100.67,64.07,116.48,56.54,51.14,14.84,3751.178,46.07,35.73,10.04,3651.655,54.62,255.866,344.46
04/08/2009,50.88,22.62,51.5,1457.14,36.35,36.78,100.7,100.98,64.54,117.5,57.11,51.69,14.82,3738.259,46.04,35.61,10.03,3653.462,53.99,254.402,340.688
05/08/2009,50.76,22.58,51.29,1446.87,36.04,36.47,100.41,100.69,64.27,117.02,56.54,51.39,14.95,3741.215,45.93,35.64,9.96,3629.113,53.603,251.544,335.61
06/08/2009,50.4118,22.44,50.97,1452.56,35.73,36.17,99.89,100.23,63.72,116.07,55.75,50.81,14.74,3741.563,45.48,35.34,9.95,3639.227,54.19,252.622,341.091
07/08/2009,51.12,22.77,50.92,1445.18,35.98,36.53,101.202,101.49,65.3,118.9,57.09,51.93,14.84,3747.636,45.64,35.35,9.91,3568.515,54.6,248.752,331.271
08/08/2009,,,,,,,,,,,,,,,,,,,,,
09/08/2009,,,,,,,,,,,,,,,,,,,,,
10/08/2009,51,22.685,50.61,1442.28,35.68,36.12,100.99,101.34,65.07,118.41,57.19,51.85,14.63,3708.327,45.18,35.09,9.91,3618.49,54.09,250.819,339.32
11/08/2009,50.34,22.43,50.32,1434.22,35.04,35.44,99.73,100,64.14,116.72,56.27,51.1,14.5,3660.377,44.768,34.71,9.91,3686.352,53.57,251.552,341.298
12/08/2009,50.89,22.672,50.89,1442.24,35.43,35.76,100.8,101.12,64.97,118.27,57.12,51.81,14.57,3711.232,45.32,35.22,9.96,3620.102,54.209,247.002,331.075
13/08/2009,51.34,22.81,51.67,1464.94,36.03,36.38,101.57,101.88,65.56,119.32,57.59,52.38,14.87,3754.704,46.14,35.81,10.05,3679.615,55.426,251.432,337.367
14/08/2009,50.87,22.605,51.23,1458.43,35.54,35.72,100.79,101.05,64.58,117.51,56.41,51.44,14.78,3709.063,45.59,35.47,10.09,3737.239,54.35,252.297,336.818
15/08/2009,,,,,,,,,,,,,,,,,,,,,
16/08/2009,,,,,,,,,,,,,,,,,,,,,
17/08/2009,49.548,22.065,49.58,1414.91,34.08,34.32,98.31,98.57,62.7,114.11,54.82,49.86,14.3,3605.571,43.98,34.22,9.81,3643.33,52.6399,242.927,322.275
18/08/2009,50.07,22.296,50.44,1429.09,34.64,35.07,99.09,99.52,63.58,115.63,55.55,50.54,14.6,3686.051,44.84,34.86,9.89,3631.882,53.64,243.707,323.06
19/08/2009,50.5,22.445,50.87,1434.32,34.818,35.16,99.96,100.3,63.97,116.43,56.23,51.029,14.71,3690.634,45.32,35.2,9.92,3644.468,53.59,240.931,318.041
20/08/2009,50.98,22.685,51.23,1453.66,35.27,35.77,100.99,101.31,64.64,117.7,56.84,51.68,14.83,3739.675,45.87,35.52,10.038,3681.885,53.86,244.861,323.719
21/08/2009,51.93,23.116,52.35,1473.47,35.93,36.31,102.97,103.28,65.89,119.95,58.15,52.89,15.14,3818.579,47.1,36.57,10.15,3626.065,53.92,244.706,321.741
